 	 	 
Maximum_pool_location:	4.7411	[mm]
Maximum_width:	1.0876	[mm]
Y_[mm]	X_left[mm]	Width_[mm]
19.5572	7.3488	1.2248
19.5967	7.3488	1.2248
19.6362	7.3488	1.2269
19.6757	7.3883	1.2248
19.7153	7.3883	1.2248
19.7548	7.3883	1.2248
19.7943	7.3883	1.2581
19.8338	7.3883	1.2643
19.8733	7.3883	1.2643
19.9128	7.3904	1.2622
19.9523	7.4278	1.2497
19.9918	7.4278	1.2643
20.0313	7.4278	1.2643
20.0708	7.4278	1.2643
20.1104	7.4278	1.3038
20.1499	7.434	1.2976
20.1894	7.4673	1.2643
20.2289	7.4673	1.3038
20.2684	7.4673	1.3038
20.3079	7.4673	1.3038
20.3474	7.4673	1.3433
20.3869	7.4902	1.3205
20.4264	7.5068	1.3038
20.4659	7.5068	1.3433
20.5054	7.5068	1.3433
20.545	7.5068	1.3433
20.5845	7.5463	1.3038
20.624	7.5463	1.3038
20.6635	7.5463	1.3038
20.703	7.5463	1.3038
20.7425	7.5463	1.3038
20.782	7.5484	1.3017
20.8215	7.5858	1.2643
20.861	7.5858	1.2643
20.9005	7.5858	1.2643
20.9401	7.5858	1.2643
20.9796	7.5858	1.2664
21.0191	7.5858	1.2685
21.0586	7.5858	1.2851
21.0981	7.5921	1.2768
21.1376	7.6253	1.2581
21.1771	7.6253	1.2643
21.2166	7.6253	1.2643
21.2561	7.6253	1.2643
21.2956	7.6253	1.2643
21.3351	7.6253	1.2643
21.3747	7.6357	1.2539
21.4142	7.6649	1.2248
21.4537	7.6649	1.2248
21.4932	7.6649	1.2248
21.5327	7.6649	1.2248
21.5722	7.6649	1.2248
21.6117	7.6649	1.2248
21.6512	7.7044	1.1853
21.6907	7.7044	1.1853
21.7302	7.7044	1.1853
21.7698	7.7044	1.1853
21.8093	7.7044	1.1853
21.8488	7.7044	1.1853
21.8883	7.7044	1.1853
21.9278	7.7252	1.1645
21.9673	7.7439	1.1458
22.0068	7.7439	1.1458
22.0463	7.7439	1.1458
22.0858	7.7439	1.1458
22.1253	7.7439	1.1458
22.1649	7.7439	1.1458
22.2044	7.7439	1.1458
22.2439	7.7439	1.1416
22.2834	7.7439	1.1395
22.3229	7.7439	1.1395
22.3624	7.7439	1.1271
22.4019	7.7439	1.1146
22.4414	7.7439	1.1187
22.4809	7.7439	1.1395
22.5204	7.7439	1.1416
22.5599	7.7439	1.1458
22.5995	7.7376	1.152
22.639	7.7148	1.1749
22.6785	7.7335	1.1562
22.718	7.7127	1.177
22.7575	7.7064	1.1832
22.797	7.7044	1.1853
22.8365	7.7044	1.1853
22.876	7.7044	1.1853
22.9155	7.7044	1.1853
22.955	7.7044	1.1853
22.9946	7.7044	1.1853
23.0341	7.7044	1.1853
23.0736	7.7044	1.1853
23.1131	7.7044	1.1853
23.1526	7.7044	1.1853
23.1921	7.7044	1.1853
23.2316	7.7044	1.1853
23.2711	7.7044	1.2102
23.3106	7.7044	1.2186
23.3501	7.7044	1.2206
23.3896	7.7023	1.2269
23.4292	7.6732	1.256
23.4687	7.669	1.2601
23.5082	7.6649	1.2643
23.5477	7.6649	1.2643
23.5872	7.6649	1.2643
23.6267	7.6649	1.2643
23.6662	7.6649	1.2643
23.7057	7.6649	1.2685
23.7452	7.6649	1.3038
23.7847	7.6649	1.3038
23.8243	7.6649	1.3038
23.8638	7.669	1.2997
23.9033	7.669	1.2997
23.9428	7.6711	1.2976
23.9823	7.6711	1.2976
24.0218	7.6773	1.2913
24.0613	7.7044	1.2643
24.1008	7.7044	1.2643
24.1403	7.7044	1.2643
24.1798	7.7044	1.2643
24.2193	7.7044	1.2643
24.2589	7.7044	1.2643
24.2984	7.7044	1.2643
24.3379	7.7044	1.2643
24.3774	7.7044	1.2643
24.4169	7.7044	1.2643
24.4564	7.7044	1.2622
24.4959	7.7044	1.2581
24.5354	7.7044	1.2248
24.5749	7.7044	1.2248
24.6144	7.7044	1.2248
24.654	7.7044	1.2248
24.6935	7.7044	1.2248
24.733	7.7044	1.2248
24.7725	7.7044	1.2248
24.812	7.7044	1.2165
24.8515	7.7044	1.1853
24.891	7.7002	1.1894
24.9305	7.6711	1.2186
24.97	7.6773	1.2123
25.0095	7.6649	1.2248
25.049	7.6649	1.2248
25.0886	7.6649	1.2248
25.1281	7.6649	1.2248
25.1676	7.6586	1.2269
25.2071	7.6253	1.2373
25.2466	7.6253	1.2248
25.2861	7.5879	1.2622
25.3256	7.5858	1.2643
25.3651	7.5858	1.2643
25.4046	7.6253	1.2248
25.4441	7.6295	1.2206
25.4837	7.6649	1.1853
25.5232	7.6649	1.1853
25.5627	7.6649	1.1853
25.6022	7.6649	1.1853
25.6417	7.6649	1.1853
25.6812	7.6711	1.179
25.7207	7.6856	1.1645
25.7602	7.7044	1.1458
25.7997	7.7044	1.1458
25.8392	7.7044	1.1458
25.8787	7.7044	1.1458
25.9183	7.7044	1.1458
25.9578	7.7044	1.1458
25.9973	7.7044	1.1458
26.0368	7.7044	1.1458
26.0763	7.7044	1.1458
26.1158	7.7044	1.1458
26.1553	7.7044	1.1458
26.1948	7.7044	1.1458
26.2343	7.7044	1.1458
26.2738	7.7044	1.1458
26.3134	7.7044	1.1458
26.3529	7.7085	1.1562
26.3924	7.7106	1.1395
26.4319	7.7064	1.1437
26.4714	7.7064	1.1437
26.5109	7.7064	1.1437
26.5504	7.7064	1.1666
26.5899	7.7127	1.1707
26.6294	7.7293	1.1562
26.6689	7.7439	1.1416
26.7084	7.7439	1.1458
26.748	7.7439	1.1458
26.7875	7.7439	1.1458
26.827	7.7439	1.1458
26.8665	7.7439	1.1458
26.906	7.7439	1.1458
26.9455	7.7439	1.1458
26.985	7.7439	1.1458
27.0245	7.7439	1.1458
27.064	7.748	1.1416
27.1035	7.7501	1.1395
27.1431	7.7813	1.1083
27.1826	7.7834	1.1063
27.2221	7.7834	1.1063
27.2616	7.7834	1.1125
27.3011	7.7834	1.1416
27.3406	7.7834	1.1458
27.3801	7.7834	1.1458
27.4196	7.7834	1.1458
27.4591	7.7875	1.1416
27.4986	7.7896	1.1395
27.5381	7.8208	1.1083
27.5777	7.8229	1.1375
27.6172	7.8229	1.1458
27.6567	7.8229	1.1458
27.6962	7.8229	1.1458
27.7357	7.8229	1.1458
27.7752	7.825	1.1437
27.8147	7.8354	1.1728
27.8542	7.8624	1.1458
27.8937	7.8624	1.1458
27.9332	7.8624	1.1458
27.9728	7.8624	1.1458
28.0123	7.8624	1.1458
28.0518	7.8624	1.1583
28.0913	7.8998	1.1479
28.1308	7.9019	1.1458
28.1703	7.9019	1.1458
28.2098	7.9019	1.1458
28.2493	7.904	1.1437
28.2888	7.9144	1.1687
28.3283	7.9414	1.1458
28.3678	7.9414	1.1458
28.4074	7.9414	1.1458
28.4469	7.9414	1.1853
28.4864	7.9456	1.1811
28.5259	7.9705	1.1562
28.5654	7.9809	1.179
28.6049	7.9809	1.1853
28.6444	7.9809	1.1853
28.6839	8.008	1.1583
28.7234	8.0204	1.1853
28.7629	8.0204	1.1853
28.8025	8.0204	1.1853
28.842	8.0433	1.2019
28.8815	8.0599	1.1853
28.921	8.0599	1.1894
28.9605	8.0662	1.2186
29	8.0995	1.1853
29.0395	8.0995	1.2227
29.079	8.0995	1.2248
29.1185	8.1369	1.1915
29.158	8.139	1.2248
29.1975	8.139	1.2248
29.2371	8.1431	1.2601
29.2766	8.1785	1.2248
29.3161	8.1785	1.2248
29.3556	8.1847	1.2581
29.3951	8.218	1.2248
29.4346	8.218	1.2248
29.4741	8.2242	1.2581
29.5136	8.2575	1.2248
29.5531	8.2575	1.2248
29.5926	8.2617	1.2269
29.6322	8.2866	1.2352
29.6717	8.297	1.2248
29.7112	8.2991	1.2227
29.7507	8.3032	1.2186
29.7902	8.3365	1.2165
29.8297	8.3365	1.2248
29.8692	8.3365	1.2248
29.9087	8.3365	1.2248
29.9482	8.3407	1.2206
29.9877	8.349	1.2123
30.0272	8.376	1.1853
30.0668	8.376	1.1853
30.1063	8.376	1.1853
30.1458	8.376	1.1853
30.1853	8.376	1.1874
30.2248	8.376	1.2248
30.2643	8.3823	1.2186
30.3038	8.3823	1.2186
30.3433	8.3823	1.2186
30.3828	8.4072	1.1936
30.4223	8.4155	1.1853
30.4619	8.4155	1.1853
30.5014	8.4155	1.1915
30.5409	8.4155	1.2123
30.5804	8.4155	1.2248
30.6199	8.4155	1.2248
30.6594	8.4155	1.2248
30.6989	8.4155	1.2248
30.7384	8.4176	1.2227
30.7779	8.4197	1.2206
30.8174	8.4218	1.231
30.8569	8.4384	1.2352
30.8965	8.4238	1.2518
30.936	8.4363	1.2435
30.9755	8.4426	1.2373
31.015	8.455	1.2248
31.0545	8.455	1.2248
31.094	8.455	1.2248
31.1335	8.455	1.2248
31.173	8.455	1.2269
31.2125	8.455	1.2581
31.252	8.455	1.2643
31.2916	8.455	1.2643
31.3311	8.4571	1.2622
31.3706	8.4613	1.2581
31.4101	8.4821	1.2373
31.4496	8.48	1.2394
31.4891	8.4779	1.2414
31.5286	8.4946	1.2248
31.5681	8.4946	1.2248
31.6076	8.4946	1.2269
31.6471	8.4946	1.231
31.6866	8.4946	1.256
31.7262	8.4904	1.2622
31.7657	8.4946	1.2643
31.8052	8.4946	1.2643
31.8447	8.4946	1.2643
31.8842	8.4987	1.2601
31.9237	8.5153	1.2435
31.9632	8.5278	1.231
32.0027	8.5341	1.2248
32.0422	8.5341	1.2248
32.0817	8.532	1.2518
32.1213	8.5341	1.2581
32.1608	8.5341	1.2643
32.2003	8.5341	1.2643
32.2398	8.5341	1.2643
32.2793	8.5341	1.2643
32.3188	8.5382	1.2601
32.3583	8.5465	1.2872
32.3978	8.5611	1.2768
32.4373	8.5736	1.2622
32.4768	8.5736	1.2643
32.5163	8.5736	1.2643
32.5559	8.5736	1.2643
32.5954	8.5736	1.2643
32.6349	8.5798	1.2581
32.6744	8.6131	1.2248
32.7139	8.6131	1.2248
32.7534	8.6131	1.2248
32.7929	8.6131	1.2248
32.8324	8.6131	1.2248
32.8719	8.6193	1.2186
32.9114	8.6422	1.1957
32.951	8.6464	1.1957
32.9905	8.6526	1.2102
33.03	8.6526	1.2206
33.0695	8.6526	1.2206
33.109	8.6526	1.2248
33.1485	8.6526	1.2248
33.188	8.6526	1.2248
33.2275	8.6526	1.2248
33.267	8.6526	1.2248
33.3065	8.6567	1.2206
33.346	8.6526	1.2248
33.3856	8.6526	1.2248
33.4251	8.6526	1.2248
33.4646	8.6526	1.2248
33.5041	8.6526	1.2248
33.5436	8.6526	1.2227
33.5831	8.6505	1.2165
33.6226	8.6214	1.2352
33.6621	8.6172	1.2206
33.7016	8.6131	1.2248
33.7411	8.6131	1.2248
33.7807	8.6131	1.2248
33.8202	8.6131	1.2248
33.8597	8.5798	1.2581
33.8992	8.5736	1.2643
33.9387	8.5736	1.2601
33.9782	8.5632	1.2685
34.0177	8.5341	1.2955
34.0572	8.5341	1.2789
34.0967	8.5341	1.2705
34.1362	8.5153	1.283
34.1757	8.4946	1.3038
34.2153	8.4946	1.3038
34.2548	8.4946	1.2997
34.2943	8.455	1.3371
34.3338	8.455	1.3371
34.3733	8.455	1.308
34.4128	8.4155	1.3433
34.4523	8.4155	1.3412
34.4918	8.4155	1.3392
34.5313	8.3781	1.3745
34.5708	8.376	1.3516
34.6104	8.376	1.3579
34.6499	8.3407	1.3724
34.6894	8.3365	1.3662
34.7289	8.3365	1.36
34.7684	8.3116	1.3787
34.8079	8.297	1.3766
34.8474	8.297	1.3641
34.8869	8.2575	1.3849
34.9264	8.2575	1.3766
34.9659	8.2429	1.3828
35.0054	8.218	1.387
35.045	8.218	1.3766
35.0845	8.2138	1.3787
35.124	8.1785	1.3974
35.1635	8.1785	1.387
35.203	8.1785	1.3766
